ZG.1	ZG.10	ZG.11	ZG.12	ZG.13	ZG.14	ZG.15	ZG.16	ZG.17	ZG.18	ZG.19	ZG.2	ZG.20	ZG.21	ZG.22	ZG.23	ZG.24	ZG.25	ZG.26	ZG.27	ZG.28	ZG.29	ZG.3	ZG.30	ZG.31	ZG.32	ZG.35	ZG.36	ZG.37	ZG.38	ZG.39	ZG.4	ZG.40	ZG.41	ZG.42	ZG.43	ZG.44	ZG.45	ZG.46	ZG.47	ZG.48	ZG.49	ZG.5	ZG.50	ZG.51	ZG.52	ZG.6	ZG.7	ZG.8	ZG.9	zymo_pos_ct
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rickettsiales	0	0	0	0	-0.00277777777777778	0	-0.0133630289532294	0	-0.00529100529100529	-0.00282087447108604	0.0571973307912297	0	-0.00854700854700855	-0.00307929176289453	-0.00403225806451613	-0.00888888888888889	-0.0181818181818182	0	0	-0.00334728033472803	-0.000330906684315023	-0.00404858299595142	0	-0.000938967136150235	-0.00189753320683112	-0.00900900900900901	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00157977883096367	0	0	0.00248756218905473	0	0.0025706940874036	0	-0.00249376558603491	-0.0120240480961924	-0.00574712643678161	0	0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Acetobacterales	0.00459136822773186	0	0	0.0441400304414003	0	0	0	0	0	0	0	0.00287081339712919	0	0	0	0	0	0	0	0	0.00463269358041032	0	0	0	0	0	0	0	0	0	0.04292343387471	0	0	0.0341753343239227	0	0	0.575510204081633	0	0.0403071017274472	0.0347551342812006	0.0374531835205993	0.808293269230769	0	0.989053444945267	0	0.0214822771213749	0	0	0	0	0
D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Enterobacteriales	0.0101010101010101	0	0	0.343987823439878	0.0986111111111111	0.926	0.138084632516704	0.227099236641221	0	0.404795486600846	0.113441372735939	0.0215311004784689	0.418803418803419	0	0	0.106666666666667	0	0.132911392405063	0	0	0.0258107213765718	0.0186234817813765	0.0609756097560976	0	0.250474383301708	0.0720720720720721	0.56663644605621	0.994334277620397	0.553956834532374	0.753759398496241	0.149651972157773	0	0.822006472491909	0.323922734026746	0.538681948424069	0.892332789559543	0.341496598639456	1	0.955854126679463	0.92259083728278	0.922596754057428	0.0637019230769231	0	0	0	0.0166487647690655	0.0586034912718204	0.180360721442886	0.172413793103448	0	0.228571428571429
D_0__Bacteria;D_1__Firmicutes;D_2__Bacilli;D_3__Bacillales	0	0	0	0.368340943683409	0	0	0	0	0	0	0	0.0291866028708134	0	0	0	0	0	0	0	0	0	0	0.152439024390244	0	0	0	0.416137805983681	0	0.379856115107914	0.180451127819549	0.566125290023202	0	0.0647249190938511	0.407132243684993	0.107449856733524	0.0391517128874388	0	0	0	0	0	0	0	0	0.169665809768638	0.075187969924812	0	0	0	0	0.412698412698413
D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Micrococcales	0.192378328741965	0.00869061413673233	0.037914691943128	0.0380517503805175	0.0805555555555556	0	0	0.0438931297709924	0.114638447971781	0	0	0.0239234449760766	0	0.0739030023094688	0.133064516129032	0	0	0	0.0831509846827133	0.0694560669456067	0.0231634679020516	0.0688259109311741	0.0152439024390244	0	0.0360531309297913	0.0585585585585586	0	0	0	0	0	0.0327510917030568	0.0258899676375405	0	0.157593123209169	0.0473083197389886	0.0829931972789116	0	0	0	0	0.0132211538461538	0.114427860696517	0	0	0	0	0.0360721442885772	0	0	0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales	0.196510560146924	0.052143684820394	0.124407582938389	0	0.204166666666667	0	0	0.124045801526718	0.141093474426808	0	0	0.173684210526316	0.136752136752137	0.221709006928406	0	0	0	0	0.12983223924143	0.0644351464435146	0.194904037061549	0.0331983805668016	0	0.0990610328638498	0	0.100600600600601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0237203495630462	0	0	0	0.19280205655527	0.079484425349087	0.0548628428927681	0	0	0	0
D_0__Bacteria;D_1__Chloroflexi;D_2__KD4-96;__	0	0	0	0.0091324200913242	0	0	0	0	0	0	0	0.000956937799043062	0	0	0	0	0	0	0.037928519328957	0	0.0172071475843812	0.00809716599190283	0	0.0666666666666667	0	0	0	0	0	0	0.00928074245939675	0	0	0	0	0	0	0	0	0	0	0.0138221153846154	0	0	0	0	0	0	0	0	0
D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Pseudomonadales	0.066574839302112	0	0.0414691943127962	0	0.0486111111111111	0.029	0	0.0553435114503817	0	0	0.117254528122021	0	0	0	0	0	0	0	0.101385849744712	0.0292887029288703	0	0	0	0	0.108159392789374	0.0600600600600601	0.0126926563916591	0	0.0302158273381295	0	0.149651972157773	0	0.0776699029126214	0.176820208023774	0.0429799426934097	0.0179445350734095	0	0	0	0	0	0	0	0	0	0	0	0.0400801603206413	0	0.23859649122807	0.0952380952380952
D_0__Bacteria;D_1__Chloroflexi;D_2__KD4-96;D_3__metagenome	0	0.0208574739281576	0	0	0	0	0	0	0	0	0	0.0593301435406699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0306122448979592	0	0.00400801603206413	0	0	0
D_0__Bacteria;D_1__Firmicutes;D_2__Erysipelotrichia;D_3__Erysipelotrichales	0	0	0.0319905213270142	0	0	0	0.066815144766147	0.114503816793893	0	0	0	0	0	0	0.141129032258065	0	0.0818181818181818	0.118143459915612	0.0335521517140773	0.0368200836820084	0	0	0.0990853658536585	0.000938967136150235	0.106261859582543	0.0630630630630631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.151741293532338	0	0	0	0	0.094188376753507	0	0	0
